,ubicacion,alternativa,texto,matchType,ubicacionEncontrada,scoreMejorMatch,tipoUbicacionEncontrada,time_ms,truthLocation,truthTypeLocation,foundExactLocation,foundLocationType
522,-,-,el director de desarrollo ambiental de la im renuncia adeom pone palos en la rueda y el intendente di candia brilla por su ausencia mientras tanto mvd es una mugre y lamentablemente la basura es parte del paisaje en varios barrios siempre terminan pagando los mismos,-,banco-interamericano-de-desarrollo-bid&banco-interamericano-de-desarrollo-bid,367.192670139,geonames,21.759,False,False,True,False
523,-,-,ela esta de volta a libertadoresfoxsports comeca hoje e a partir das 20h voce assiste ao duelo entre montevideo wanderers e olimpia a partir de 23h a bola rola entre oriente petrolero e universitario tudo isso na tela do fox sports https t co pi8z6kloui,-,cine-universitario-1-y-2&canelones-1280,2701.40367393,lugares_interes,16.951,False,False,True,False
524,-,-,no puede con adeom no puede con la basura boleto carisimo pesimo servicio nadie usa las ciclovias caos en el transito desastre por obras como los corredores divino el cartel montevideo 48 de aprobacion que mal estamos https t co e3ltrhkzqu,-,-,0.0,-,29.399,False,False,False,True
525,-,-,gabrielhpereyra vos decis que un solo empresario puede mover 100 contenedores diarios en un puerto como el de mvd,-,puerto-del-buceo&ensenada-del-buceo-puerto-buceo,294.938269453,geonames,18.321,False,False,True,False
526,-,-,bernal oeste ayer en montevideo y 178 desde hace varios dias la basura se acumula el timbreo de https t co fyk2sanmko,-,escollera-oeste&west-breakwater,224.218296296,geonames,42.184,False,False,True,False
527,-,-,video los goles de elclubolimpia ante montevideo wanderers para avanzar a segunda fase en la libertadores https t co njsc48nygd,-,-,0.0,-,7.124,False,False,False,True
528,-,-,cuando tropiezan en la vereda cuando agarren un pozo tienen que hacer diez cuadras mas cuenten balizas las volquetas llenas el ser humano que duerme en tu cuadra el abandono que hay en mdeo cuando te abraza el olor a orin cuando pagas las tarifas acuerdense de martinez,-,-,0.0,-,15.813,False,False,False,True
529,-,-,bienvenido cucuruchet montevideo te estaba esperando de basurales abiertos,-,-,0.0,-,6.644,False,False,False,True
530,-,-,frente amplio jajajaj contate otro vero no puede con la basura en montevideo va a estar comprometido con el ambiente,-,-,0.0,-,12.263,False,False,False,True
531,-,-,bassorelli hay que preguntarle al ingeniero a la ingeniera y al dr que los 3 la tienen re clara por eso montevideo esta tan limpio,-,planetario-municipal-ingeniero-agrimensor-german-barbato&planetario-municipal-ingeniero-agrimensor-german-barbato,17.6516584946,geonames,14.377,False,False,True,False
532,-,-,presidente marcotrovatov con esta postal y maravillosa vista de montevideo no seria posible en algun tiempo un amistoso entre mi club ramplajuniorsfc y elclubolimpia https t co e6kdv2ydfz,-,rada-de-montevideo&montevideo-outer-roads-montevideo-road-rada-de-montevideo,17386.7554265,geonames,66.114,False,False,True,False
533,-,-,ya estas de limpieza general si vas a cambiar algun mueble o electrodomestico recorda que lo mejor es regalarlo para que otro lo use si hay que tirarlo solicita nuestro servicio especial de recoleccion gratuito llamando al 1950 3000 o aqui https t co 3bmgsrhaye https t co fniejiybwj,-,archivo-general-de-la-nacion&archivo-general-de-la-nacion,139.483331094,geonames,49.602,False,False,True,False
534,-,-,mujica le pidio a martinez una campana limpia el intendente le dijo que sera tan limpia como montevideo en su gestion https t co lo63vui8fz,-,hogar-la-campana-fundacion-peluffo-guigens&hogar-la-campana-fundacion-peluffo-guigens,37.7797077778,geonames,16.903,False,False,True,False
535,-,-,la mayor matanza de la historia la intendencia de montevideo recauda 3 000 dolares por hora de multas automaticas mas de 25 millones de dolares por ano nos descuartiza y este pelado hijo de mil puta no puede tener la ciudad sin basura y puede ser presidente somos guampudos,-,rada-de-montevideo&montevideo-outer-roads-montevideo-road-rada-de-montevideo,17386.7554265,geonames,74.478,False,False,True,False
536,bahia-de-montevideo&bahia-montevideo-bahia-de-montevideo-bahia-de-montevideo-montevideo-bay,bahia-de-montevideo&bahia-montevideo-bahia-de-montevideo-bahia-de-montevideo-montevideo-bay,senores de la montevideoim chdica imambiente fnopitsch veo con preocupacion que en los peines de los accesos en direccion a la bahia se estan llenando de basura e incluso en la propia bahia vuelcan basura se podria coordinar con prefectura soluciones al respecto https t co f0xtrnzwkn,geonames,bahia-de-montevideo&bahia-montevideo-bahia-de-montevideo-bahia-de-montevideo-montevideo-bay,248.850497522,geonames,44.421,True,True,True,True
537,-,-,estas son las consultas que mas nos llegan sobre la clasificacion de residuos como se deben separar los residuos reciclables en una bolsa o tacho diferente que el resto de los residuos recorda que deben estar limpios secos y compactados https t co akxe8q8dir,-,bolsa-de-valores-montevideo&bolsa-de-valores-montevideo,50.6292706815,geonames,14.455,False,False,True,False
538,-,-,mwfc oficial olimpia por libertadores en montevideo se enfrentaran por 2da vez la anterior en 1983 con igualdad sin goles,-,-,0.0,-,33.088,False,False,False,True
539,municipio-a&municipio-a,municipio-a&municipio-a,laplata ahora reabren la casa de ricardo barreda en 48 11 y 12 para llevar adelante un operativo de limpieza desratizacion en su interior lo realiza el municipio a pedido de los vecinos https t co xmj6fo6ayi,geonames,municipio-a&municipio-a,45947.0759,geonames,71.678,True,True,True,True
540,-,-,demoliciones y reciclajes de los palacios de montevideo https t co gkro6wj4cr via elpaisuy,-,rada-de-montevideo&montevideo-outer-roads-montevideo-road-rada-de-montevideo,17386.7554265,geonames,31.811,False,False,True,False
541,-,-,para lograr el cometido de alvillar esta clarisimo q en mayo no se debe votar al fa mas de lo mismo en 30 anos no han sabido y no han podido solucionar el problema de la basura en montevideo destaco honestidad al reconocer q intendencias del interior son mas limpias chaufa https t co lj9hepn7wa,-,espacio-cultural-guambia&25-de-mayo-591,15.4773597152,lugares_interes,38.566,False,False,True,False
542,-,-,asombroso el intendente de montevideo descubrio q la basura debe ser recolectada la solucion fue crear una comision multitudinaria para discutirlo si queremos que todo siga como esta necesitamos que todo cambie il gattopardo,-,rada-de-montevideo&montevideo-outer-roads-montevideo-road-rada-de-montevideo,17386.7554265,geonames,46.677,False,False,True,False
543,ejido#colonia,colonia#ejido,martinez no puede con la basura de montevideo podra con toda la basura del uruguay especialmente la cantidad que hay en la calle colonia y ejido no creo https t co knzlvh1hqb,cruces_vias,colonia#ejido,126588.89328,cruces_vias,131.933,True,True,True,True
544,centro&centro,centro&centro,recorrer de nochecita el centro de mvd ver la basura y la suciedad la cantidad de locales vacios la cantidad de gente acomodandose en umbrales para pasar la noche sentir la sensacion de inseguridad es una fiel fotografia del resultado de 15 anos de gobierno frenteamplista,geonames,centro&centro,10927.116,geonames,93.534,True,True,True,True
545,-,-,que estan esperando para decretar emergencia sanitaria contenedores y alrededores llenos de basura ademas sabemos a q velocidad trabaja de adeom,-,-,0.0,-,7.345,False,False,False,True
546,-,-,que buena noticia saben que mas del 95 de los contenedores intervenidos artisticamente por artistas escolares o jovenes de diversas ongs nunca fueron vandalizados apropiarse del espacio publico es el camino suerte a noe cor arte https t co qhrquctskg,-,teatro-espacio-teatro&mercedes-869,123.725072593,lugares_interes,33.512,False,False,True,False
547,municipio-g&municipio-g,municipio-g&municipio-g,gustavozubia si vivis en colon viva el municipio g y el pichaje q desparrama la basura,geonames,municipio-g&municipio-g,45947.0759,geonames,11.55,True,True,True,True
548,-,-,gano olimpia con goles de camacho y gimenez vencio 2 0 a montevideo wanderers en el partido de vuelta 0 0 la id https t co rufpuatkex,-,-,0.0,-,9.448,False,False,False,True
549,capitan-tula,capitan-tula,me avisan por la cucaracha que los cabildantes estarian tirando basura de los contenedores a la calle para fingir caos e ineficiencia en la zona de capitan tula alguien puede chequear lemacelina lanonabrabucona chdica cno capitan mateo tula dufort https t co mjujql3wst,geonames,boiso-lanza&aerodromo-capitan-boiso-lanza-aerodromo-capitan-boiso-lanza-boiso-lanza,70.4802890536,geonames,19.234,True,True,False,True
550,-,-,ahora olimpia elimino a montevideo wanderers y enfrentara a junior en la 2da fase del repechaje de la https t co eqv4llvpmv,-,-,0.0,-,23.543,False,False,False,True
551,-,-,natalia eres literalmente una modelo aunque te pusieras una bolsa de basura te quedaria increible im,-,bolsa-de-valores-montevideo&bolsa-de-valores-montevideo,50.6292706815,geonames,10.687,False,False,True,False
552,-,-,si sera pesima la gestion frenteamplista de la intendencia de montevideo que despues de 30 anos de gobierno el intendente di candida hace una conferencia de prensa para manifestar su orgullo porque levantaron la basura,-,rada-de-montevideo&montevideo-outer-roads-montevideo-road-rada-de-montevideo,17386.7554265,geonames,44.69,False,False,True,False
553,-,-,un contenedor de japoneses para el sector limpieza de la intendencia de montevideo y listo https t co ocbigew27b,-,rada-de-montevideo&montevideo-outer-roads-montevideo-road-rada-de-montevideo,14773.0685301,geonames,32.799,False,False,True,False
554,-,-,sufrido pero merecido olimpia le gano a montevideo wanderers y se anota en la siguiente etapa de la conmebol liber https t co 1fgl7cciqt,-,-,0.0,-,8.832,False,False,False,True
555,-,-,oandradelallana si como en montevideo anos gobernando y es una mugre todo y un mundo de zurdos acomodados ganado fortunas esta bueno cambiar,-,edificio-torres-del-nuevo-mundo&edificio-torres-del-nuevo-mundo,27.4195772213,geonames,10.75,False,False,True,False
556,-,-,el que encuentre carteles de antia tirados en el piso comuniquese conmigo por privado los carteles seran donados a refugios de perros para hacerles casitas los que estan colgados pronto seran descolgados por un montevideo limpio rt asi hay mas difusion graciasss,-,-,0.0,-,41.453,False,False,False,True
557,-,-,daniel martinez dice que le dara guerra a las mafias del narcotrafico recordemos que este senor no pudo con la recoleccion de basura de montevideo,-,rada-de-montevideo&montevideo-outer-roads-montevideo-road-rada-de-montevideo,17386.7554265,geonames,31.439,False,False,True,False
558,-,-,hay que pagar por bolsas de nylon cuanto impactara esta medida al medio ambiente poco montevideo recicla por ano menos de lo que sus ciudadanos tiran en un dia im reconoce fracaso de contenedores naranjas mi nota hoy en qp https t co 2kjxutpzkm via elpaisuy,-,edificio-via-moretti&edificio-via-moretti,7.261072065,geonames,30.441,False,False,True,False
559,-,-,verguenza le deberia dar a toda persona que se manifiesta en contra de las jineteadas cuando circulando por montevideo se cruza con un caballo tirando un carrito cargado de basura esos si que la sufren todos los dias del ano sin conocer lo que es el descanso y el pasto verde,-,punta-del-descanso&punta-descanso-punta-del-descanso,565.117647188,geonames,20.436,False,False,True,False
560,-,-,los montevideanos merecemos un montevideo seguro limpio iluminado merecemos una ciudad para disfrutar y por eso le hablo a todos los montevideanos sin pensar en ideologia o caudal electoral tengo la tranquilidad de que van a poder contar conmigo si me confian su voto,-,edificio-de-la-corte-electoral&edificio-de-la-corte-electoral,456.1351542,geonames,17.454,False,False,True,False
561,-,-,la intendencia de montevideo entrego ayer otros diez motocarros a clasificadores de residuos que antes hacian la tarea con carros tirados por caballos de esta manera se llego a 23 de estos vehiculos https t co zj7bx7hee6,-,rada-de-montevideo&montevideo-outer-roads-montevideo-road-rada-de-montevideo,17386.7554265,geonames,43.524,False,False,True,False
562,-,-,constanzaaa compraste un museo con nena incluida lee liceo no 22 montevideo alumnos en contenedores profesores suspendieron clases por ratas y cucarachas,-,liceo-31&liceo-31,2348.86791992,geonames,71.587,False,False,True,False
563,-,-,en la im hay una agencia de viajes vip donde el intendente martinez y sus directores han recorrido el mundo vaya uno a saber para que mvd esta sucia sin inversion y se quedo en el tiempo menos viajes y mas atencion a los reclamos de los vecinos en distintos barrios respeto,-,edificio-torres-del-nuevo-mundo&edificio-torres-del-nuevo-mundo,27.4195772213,geonames,16.371,False,False,True,False
564,-,-,idcanelones no tienen esos tractores que usan en montevideo para limpiar la arena algunas playas dan verguenza,-,paso-de-la-arena&paso-de-la-arena,16123.9008,geonames,13.408,False,False,True,False
565,-,-,hace solo 54 dias que gremio ganaba la libertadores 2017 y hoy ya empieza la edicion de 2018 me encanta el nuevo formato de fechas de este glorioso torneo un partido tras otro casi sin descanso montevideo wanderers y el tricampeon olimpia abren fuego esta noche y ahi estaremos,-,nuevo-paris&balneario-nuevo-paris-nuevo-paris-nuevo-paris,602.543200601,geonames,34.541,False,False,True,False
566,-,-,montevideo una ciudad llena de mugrientos no es quien gobierna son los sucios que andan en la calle y tiran basura en cualquier lado https t co fxcuvprvow,-,-,0.0,-,10.569,False,False,False,True
567,-,-,montevideanos que opciones proponen para los bancos de la plaza zabala que sacaron y estan sacando donde los ponemos no hablemos de los 400 mil dolares tirados a la basura va al bolsillo de algun companero de varela se reciben ideas adelante los leemos,-,plaza-de-la-armada&plaza-de-la-armada,747.536189772,geonames,45.474,False,False,True,False
568,-,-,ianduddyfco foreignoffice yoamomiplayaok karumbeuy ourblueplanet sascampaigns vidamarinauy montevideoim mvotma uruguay greenpeace uruguay natural hoy 23 09 27 08 subio fotos con la playa sucia si es como la de hoy fue luego de una gran tormenta una pena no suba fotos del 99 de la playas del uy que siempre estan en excelente estado y solo resalta los dias post tormenta fea la imagen q difunde del pais,-,cempre-uruguay&cempre-uruguay,3029.279225,geonames,175.681,False,False,True,False
569,municipio-ch&municipio-ch,municipio-ch&municipio-ch,la juventud se hace cargo por una campana limpia hoy junto a andresabt alcalde del municipio ch reciclatucampana https t co 7tqnacyjw7,geonames,municipio-ch&municipio-ch,67204.5984,geonames,44.144,True,True,True,True
570,bernabe-rivera#salto,salto#bernabe-rivera,siento mucha tristeza al ver esto en montevideo una persona compartio esta imagen que ocurrio hace minutos en la esquina de salto y bernabe rivera la cantidad de personas en situacion de calle crecio en la capital hay planes para mejorar esta realidad pero duele verla,cruces_vias,bernabe-rivera#salto,5664131.034,cruces_vias,43.17,True,True,True,True
571,hospital-policial-inspector-general-uruguay-genta&hospital-policial-inspector-general-uruguay-genta,hospital-policial-inspector-general-uruguay-genta&hospital-policial-inspector-general-uruguay-genta,mucha basura suelta por varela frente al policial,geonames,monumento-a-jose-pedro-varela&monumento-a-jose-pedro-varela,16.6990424181,geonames,9.646,True,True,False,True
572,blandengues#porongos,porongos#blandengues,en montevideo podes ir a porongos esquina blandengues upside down face,cruces_vias,porongos#blandengues,429541.325,cruces_vias,13.147,True,True,True,True
573,av-18-de-julio#dr-aquiles-r-lanza,dr-aquiles-r-lanza#av-18-de-julio,18 de julio esquina aquiles lanza montevideo uruguay,cruces_vias,av-18-de-julio#dr-aquiles-r-lanza,493067.639347,cruces_vias,49.25,True,True,True,True
574,montevideo-shopping&montevideo-shopping,montevideo-shopping&montevideo-shopping,roban estacion de servicio esquina montevideo shopping hace una semana robaron una joyeria a 50 metros de esa estacion de servicio lugar de mucho transito de personas y vehiculos lleno de camaras de video vigilancia y pado man police officerdown pointing backhand index,geonames,montevideo-shopping&montevideo-shopping,130121.82547,geonames,172.88,True,True,True,True
575,cerro-de-montevideo&cerro-de-montevideo-el-cerro,cerro-de-montevideo&cerro-de-montevideo-el-cerro,en esta foto estas en que lugar de europa amorosa esta estuvo en el cerro de montevideo calle venezuela esquina bogota jaaaa sos una genia smiling face with open mouth and smiling eyes,geonames,cerro-de-montevideo&cerro-de-montevideo-el-cerro,113408.596532,geonames,66.551,True,True,True,True
576,av-italia#dr-alejandro-gallinal,dr-alejandro-gallinal#av-italia,montevideomejora round pushpin av italia de gallinal a bolivia luce mas amplia y linda bus un carril mas para el bus mejor captacion de aguas pluviales p refugios bicisenda 40 nuevas columnas de alumbrado y 80 luminarias led mas info,cruces_vias,av-italia#dr-alejandro-gallinal,264525.340313,cruces_vias,91.017,True,True,True,True
577,tiburcio-gomez#tte-gral-pablo-galarza,tte-gral-pablo-galarza#tiburcio-gomez,quejasyaen la esquina de montevideo shopping hay una montana de basura galarza y tiburcio gomez,cruces_vias,tiburcio-gomez#tte-gral-pablo-galarza,2125709.23977,cruces_vias,46.003,True,True,True,True
578,tristan-narvaja#paysandu,paysandu#tristan-narvaja,cheering megaphone modificacion de paradas para lineas 147 y 148 hacia afuera calendar desde el 5 de marzo cross mark se suprime la parada de paysandu esquina tristan narvaja hourglass funciona provisoriamente en tristan narvaja esquina cerro largo,cruces_vias,tristan-narvaja#paysandu,266280.625822,cruces_vias,80.14,True,True,True,True
579,arenal-grande#colonia,colonia#arenal-grande,un hecho historico en la medicina mundial ciudad de montevideo esquina de colonia y arenal grande casmu 1,cruces_vias,arenal-grande#colonia,103287.474476,cruces_vias,65.362,True,True,True,True
580,cno-de-las-tropas#verdun,verdun#cno-de-las-tropas,cno de las tropas esquina verdun,cruces_vias,verdun#cno-de-las-tropas,2236839.852,cruces_vias,20.862,True,True,True,True
581,jose-benito-lamas#jose-ellauri,jose-ellauri#jose-benito-lamas,hola para este tipo de errores en el registro debes acudir a nuestra oficina alli te daran la informacion y la ayuda necesaria para corregir este error y completar tu proceso recuerda que nuestra oficina esta ubicada en montevideo jose ellauri 938 esquina benito lamas sparkling heart,cruces_vias,jose-benito-lamas#jose-ellauri,126590.202381,cruces_vias,288.072,True,True,True,True
582,av-18-de-julio#av-8-de-octubre,av-8-de-octubre#av-18-de-julio,media calzada 26 de marzo entre l a de herrera y marco bruto de 7 a 16 h jose ellauri esquina leyenda patria de 7 a 17 h lagunillas esquina joaquin nunez de 8 a 18 h 8 de octubre desde 18 de julio hasta colonia de 8 a 18 h,cruces_vias,av-18-de-julio#av-8-de-octubre,1252996.41543,cruces_vias,291.76,True,True,True,True
583,convencion#durazno,durazno#convencion,speaker with three sound waves durazno y convencion es una cancion de 1984 que hoy es un tema que se puede escuchar mismo en la esquina sobre la que habla la letraround pushpin ya que es un punto de montevideo sonoro mobile phone headphone,cruces_vias,convencion#durazno,1351826.34,cruces_vias,51.42,True,True,True,True
584,libres#av-gral-san-martin,av-gral-san-martin#libres,en la ciudad de montevideo hace ya bastante tiempo estan dibujados los hongos de super mario bros en avenida uruguay esquina arenal grande esta dibujado un hongo rojo en avenida san martin esquina libres esta dibujado un hongo verde smiling face with heart shaped eyes,cruces_vias,libres#av-gral-san-martin,285565.296574,cruces_vias,402.288,True,True,True,True
585,hector-gutierrez-ruiz#san-jose,san-jose#hector-gutierrez-ruiz,alquiler anual centro de montevideo 1 dormitorio 19 000 hector gutierrez ruiz esquina san jose coordine visitas al 094283539 llamadas o wsp,cruces_vias,hector-gutierrez-ruiz#san-jose,629098.936714,cruces_vias,206.963,True,True,True,True
586,av-gral-eugenio-garzon#av-millan,av-millan#av-gral-eugenio-garzon,sos marica que usas vestido utilizando esta frase tres efectivos de la guardia republicana apalearon a joel artista callejero que trabaja habitualmente en millan y garzon,cruces_vias,av-gral-eugenio-garzon#av-millan,14072.8307328,cruces_vias,61.097,True,True,True,True
